episode:1, reward: -169.08050581477806, mean reward: -10.51, score: -599.0443372787249, epsilon: 0.8916545718153267, total steps: 297
episode:65, reward: -142.84919325911244, mean reward: -1.46, score: -145.84000296631842, epsilon: 0.812551222151686, total steps: 3258
episode:66, reward: -2903.4801634155533, mean reward: -58.25, score: -2970.86520139065, epsilon: 0.811255986336407, total steps: 3309
episode:67, reward: 49999, mean reward: 1019.57, score: 49958.98612555472, epsilon: 0.810013616437006, total steps: 3358
episode:68, reward: -221.34428151347248, mean reward: -5.38, score: -274.5663703415158, epsilon: 0.8087226908866787, total steps: 3409
episode:69, reward: -106.22347386284744, mean reward: -7.92, score: -602.0924301001158, epsilon: 0.8068030260052808, total steps: 3485
episode:70, reward: 49999, mean reward: 4544.22, score: 49986.421675284364, epsilon: 0.8065255824301759, total steps: 3496
episode:71, reward: -106.33345108015301, mean reward: -4.97, score: -258.43090843405844, epsilon: 0.8052154072338296, total steps: 3548
episode:72, reward: 49999, mean reward: 2630.5, score: 49979.55684895737, epsilon: 0.8047372555732565, total steps: 3567
episode:73, reward: 49999, mean reward: 910.51, score: 50077.967071506464, epsilon: 0.8033548382078287, total steps: 3622
episode:74, reward: 49999, mean reward: 7141.81, score: 49992.677272927904, epsilon: 0.8031790759186448, total steps: 3629
episode:75, reward: -3497.084175438264, mean reward: -69.91, score: -3565.4546922588893, epsilon: 0.8018997592168816, total steps: 3680
episode:76, reward: -254.94885509657433, mean reward: 1.95, score: 249.57242230722, epsilon: 0.7986984878129971, total steps: 3808
episode:77, reward: 49999, mean reward: 8331.97, score: 49991.79188594581, epsilon: 0.798548763088406, total steps: 3814
episode:78, reward: 49999, mean reward: 2172.95, score: 49977.7562012128, epsilon: 0.7979750956373269, total steps: 3837
episode:79, reward: 49999, mean reward: 3332.3, score: 49984.43156983462, epsilon: 0.7976012015708143, total steps: 3852
episode:80, reward: 49999, mean reward: 1387.99, score: 49967.808513230404, epsilon: 0.7967046181865499, total steps: 3888
episode:81, reward: -660.5850430398556, mean reward: -14.08, score: -718.3154584722405, epsilon: 0.7954362987126391, total steps: 3939
episode:82, reward: -347.0485934155218, mean reward: -7.92, score: -403.7008590802044, epsilon: 0.7941701335501505, total steps: 3990
episode:83, reward: -109.0200413887331, mean reward: -2.98, score: -217.60626980842463, epsilon: 0.7923615209296165, total steps: 4063
episode:84, reward: 49999, mean reward: 8332.59, score: 49995.51375031075, epsilon: 0.7922130634716712, total steps: 4069
episode:85, reward: 49999, mean reward: 8332.35, score: 49994.10796255727, epsilon: 0.7920646357022485, total steps: 4075
episode:86, reward: -106.91005883301933, mean reward: -4.46, score: -231.806710002179, epsilon: 0.7907795044358876, total steps: 4127
episode:87, reward: 49999, mean reward: 12498.91, score: 49995.64036061044, epsilon: 0.7906807404197103, total steps: 4131
episode:88, reward: 49999, mean reward: 942.39, score: 49946.57700282425, epsilon: 0.7893733596380327, total steps: 4184
episode:89, reward: 49999, mean reward: 16665.24, score: 49995.722357877465, epsilon: 0.7892994259988123, total steps: 4187
episode:90, reward: 49999, mean reward: 4544.15, score: 49985.638396238326, epsilon: 0.7890283992338896, total steps: 4198
episode:91, reward: -144.6180612840284, mean reward: -4.33, score: -225.0201485288332, epsilon: 0.7877485262189393, total steps: 4250
episode:92, reward: 49999, mean reward: 2940.08, score: 49981.38727551978, epsilon: 0.7873305871480024, total steps: 4267
episode:93, reward: -151.1572078458646, mean reward: 0.16, score: 14.068443999281925, epsilon: 0.7851219100587, total steps: 4357
episode:94, reward: 49999, mean reward: 8332.22, score: 49993.34362012091, epsilon: 0.7849749003781463, total steps: 4363
episode:95, reward: -114.31864037961742, mean reward: -3.93, score: -306.7688163598326, epsilon: 0.7830664477007387, total steps: 4441
episode:96, reward: -30587.224812788143, mean reward: -601.32, score: -30667.444620297447, epsilon: 0.7818212934206601, total steps: 4492
episode:97, reward: 49999, mean reward: 2630.45, score: 49978.56308445946, epsilon: 0.7813579533413396, total steps: 4511
episode:98, reward: 49999, mean reward: 7141.44, score: 49990.05988924345, epsilon: 0.781187323059867, total steps: 4518
episode:99, reward: -213.27923718262488, mean reward: -9.41, score: -714.9162485033435, epsilon: 0.7793373261602605, total steps: 4594
episode:100, reward: 49999, mean reward: 16665.23, score: 49995.68601993953, epsilon: 0.7792643960742095, total steps: 4597
episode:101, reward: 49999, mean reward: 12499.03, score: 49996.12745390213, epsilon: 0.7791671673034618, total steps: 4601
episode:102, reward: 49999, mean reward: 1350.36, score: 49963.28970709508, epsilon: 0.7782684154746736, total steps: 4638
episode:103, reward: 49999, mean reward: 8332.3, score: 49993.77651581946, epsilon: 0.7781227763559762, total steps: 4644
episode:104, reward: 49999, mean reward: 12498.48, score: 49993.938747933214, epsilon: 0.7780256997910434, total steps: 4648
episode:105, reward: -258.48094647450097, mean reward: -7.4, score: -384.67510901776944, epsilon: 0.7767648816028402, total steps: 4700
episode:106, reward: -5102.93219836385, mean reward: -101.37, score: -5169.9025423203475, epsilon: 0.7755304308845229, total steps: 4751
episode:107, reward: -162.59373518749175, mean reward: -4.31, score: -232.73622075754687, epsilon: 0.7742256507633304, total steps: 4805
episode:108, reward: 49999, mean reward: 2940.04, score: 49980.626716064326, epsilon: 0.773815372484389, total steps: 4822
episode:109, reward: -176.63823634371076, mean reward: -4.55, score: -231.94771327916393, epsilon: 0.7725859316719464, total steps: 4873
episode:110, reward: 49999, mean reward: 9998.97, score: 49994.852414988956, epsilon: 0.7724655107186926, total steps: 4878
episode:111, reward: 49999, mean reward: 7141.5, score: 49990.51681995117, epsilon: 0.7722969550984454, total steps: 4885
episode:112, reward: 49999, mean reward: 2498.94, score: 49978.757547607616, epsilon: 0.7718155842698178, total steps: 4905
episode:113, reward: 49999, mean reward: 12498.7, score: 49994.81178829151, epsilon: 0.7717193486077686, total steps: 4909
episode:114, reward: -115.56851399084289, mean reward: -5.12, score: -312.3118763058057, epsilon: 0.7702533435425087, total steps: 4970
episode:115, reward: 49999, mean reward: 16665.24, score: 49995.71552538589, epsilon: 0.7701813218093012, total steps: 4973
episode:116, reward: 49999, mean reward: 16665.23, score: 49995.69816739303, epsilon: 0.7701093072779068, total steps: 4976
episode:117, reward: 49999, mean reward: 3332.43, score: 49986.431520369646, epsilon: 0.7697493426229309, total steps: 4991
episode:118, reward: -531.9975835368748, mean reward: -11.57, score: -590.0444020233722, epsilon: 0.7685268081891676, total steps: 5042
episode:119, reward: 49999, mean reward: 12498.71, score: 49994.85454582091, epsilon: 0.7684310110013636, total steps: 5046
episode:120, reward: -4379.791530199565, mean reward: -87.11, score: -4442.778490258113, epsilon: 0.7672107158274468, total steps: 5097
episode:121, reward: 49999, mean reward: 9998.61, score: 49993.072617730126, epsilon: 0.7670911906688488, total steps: 5102
episode:122, reward: 49999, mean reward: 1161.67, score: 49951.79809278252, epsilon: 0.7660640962224191, total steps: 5145
episode:123, reward: 49999, mean reward: 9998.53, score: 49992.654278217175, epsilon: 0.7659447621511641, total steps: 5150
episode:124, reward: 49999, mean reward: 4998.73, score: 49987.30384842791, epsilon: 0.7657061536674038, total steps: 5160
episode:125, reward: 49999, mean reward: 16665.23, score: 49995.696266623185, epsilon: 0.7656345866304485, total steps: 5163
episode:126, reward: 49999, mean reward: 4544.19, score: 49986.09485325463, epsilon: 0.7653722353826854, total steps: 5174
episode:127, reward: 49999, mean reward: 2499.04, score: 49980.8954062471, epsilon: 0.7648954794953836, total steps: 5194
episode:128, reward: 49999, mean reward: 1998.77, score: 49969.30610404938, epsilon: 0.7642999814211301, total steps: 5219
episode:129, reward: 49999, mean reward: 2498.95, score: 49979.08916969434, epsilon: 0.7638239401315771, total steps: 5239
episode:130, reward: 49999, mean reward: 1665.44, score: 49963.09160866699, epsilon: 0.7631104729844747, total steps: 5269
episode:131, reward: 49999, mean reward: 9998.84, score: 49994.190739356585, epsilon: 0.7629916311427392, total steps: 5274
episode:132, reward: 49999, mean reward: 16665.24, score: 49995.71374985111, epsilon: 0.7629203355444641, total steps: 5277
episode:133, reward: 49999, mean reward: 9998.64, score: 49993.184762038196, epsilon: 0.7628015253896614, total steps: 5282
episode:134, reward: -1088.7180921533288, mean reward: -22.52, score: -1148.6955352938473, epsilon: 0.7615907922112855, total steps: 5333
episode:135, reward: 49999, mean reward: 1611.85, score: 49967.36961564819, epsilon: 0.7608558615055937, total steps: 5364
episode:136, reward: 49999, mean reward: 6248.83, score: 49990.6261958942, epsilon: 0.7606663252151541, total steps: 5372
episode:137, reward: 49999, mean reward: 9998.59, score: 49992.964902808264, epsilon: 0.7605478906974354, total steps: 5377
episode:138, reward: 49999, mean reward: 3570.28, score: 49983.8699168937, epsilon: 0.760216379040513, total steps: 5391
episode:139, reward: 49999, mean reward: 2271.55, score: 49974.10547678961, epsilon: 0.7596957446185034, total steps: 5413
episode:140, reward: 49999, mean reward: 2940.06, score: 49981.05406914354, epsilon: 0.7592936976206275, total steps: 5430
episode:141, reward: 49999, mean reward: 1611.9, score: 49968.90286949019, epsilon: 0.758561139353375, total steps: 5461
episode:142, reward: 49999, mean reward: 16665.23, score: 49995.68135909138, epsilon: 0.7584902867821273, total steps: 5464
episode:143, reward: 49999, mean reward: 8332.03, score: 49992.16047295901, epsilon: 0.7583486028936319, total steps: 5470
episode:144, reward: 49999, mean reward: 7141.37, score: 49989.61734450776, epsilon: 0.7581833408342802, total steps: 5477
episode:145, reward: 49999, mean reward: 6248.89, score: 49991.15936920033, epsilon: 0.7579945171210051, total steps: 5485
episode:146, reward: 49999, mean reward: 6248.71, score: 49989.675905190714, epsilon: 0.7578057437540071, total steps: 5493
episode:147, reward: 49999, mean reward: 5554.4, score: 49989.55746067361, epsilon: 0.7575934338789545, total steps: 5502
episode:148, reward: 49999, mean reward: 767.57, score: 49891.92569489549, epsilon: 0.7560619744523748, total steps: 5567
episode:149, reward: 49999, mean reward: 8332.17, score: 49992.99383484341, epsilon: 0.7559207761777824, total steps: 5573
episode:150, reward: 49999, mean reward: 7141.55, score: 49990.83577285772, epsilon: 0.7557560805452453, total steps: 5580
episode:151, reward: 49999, mean reward: 7141.46, score: 49990.19971217282, epsilon: 0.7555914233372061, total steps: 5587
episode:152, reward: -132.14918485796008, mean reward: -8.04, score: -900.6516296248255, epsilon: 0.7529621264315167, total steps: 5699
episode:153, reward: 49999, mean reward: 4165.16, score: 49981.914739916676, epsilon: 0.7526809978104168, total steps: 5711
episode:154, reward: 49999, mean reward: 7141.4, score: 49989.76759917594, epsilon: 0.7525170580379783, total steps: 5718
episode:155, reward: 49999, mean reward: 2630.52, score: 49979.84026041944, epsilon: 0.7520722714318469, total steps: 5737
episode:156, reward: 49999, mean reward: 5554.33, score: 49989.00078114624, epsilon: 0.7518616813405103, total steps: 5746
episode:157, reward: 49999, mean reward: 12498.9, score: 49995.5982072401, epsilon: 0.7517681060214916, total steps: 5750
episode:158, reward: 49999, mean reward: 12498.69, score: 49994.7718419374, epsilon: 0.7516745431783503, total steps: 5754
episode:159, reward: -106.57370844188387, mean reward: -3.52, score: -190.30953517250094, epsilon: 0.7504126650316683, total steps: 5808
episode:160, reward: 49999, mean reward: 12498.69, score: 49994.766664036855, epsilon: 0.7503192829019444, total steps: 5812
episode:161, reward: 49999, mean reward: 3570.33, score: 49984.592434752885, epsilon: 0.749992543481718, total steps: 5826
episode:162, reward: 49999, mean reward: 5554.38, score: 49989.39494105183, epsilon: 0.749782577215188, total steps: 5835
episode:163, reward: 49999, mean reward: 9998.85, score: 49994.24102033959, epsilon: 0.7496659565043148, total steps: 5840
episode:164, reward: 49999, mean reward: 8332.25, score: 49993.522968395846, epsilon: 0.7495260373054001, total steps: 5846
episode:165, reward: 49999, mean reward: 12498.9, score: 49995.583118655, epsilon: 0.7494327733848257, total steps: 5850
episode:166, reward: 49999, mean reward: 16665.21, score: 49995.63111770628, epsilon: 0.7493628336045345, total steps: 5853
episode:167, reward: 49999, mean reward: 9998.6, score: 49992.983330189774, epsilon: 0.7492462828451001, total steps: 5858
episode:168, reward: 49999, mean reward: 4544.3, score: 49987.339028038645, epsilon: 0.7489899395405348, total steps: 5869
episode:169, reward: 49999, mean reward: 2499.03, score: 49980.53154823115, epsilon: 0.7485241015440932, total steps: 5889
episode:170, reward: 49999, mean reward: 4998.75, score: 49987.54329579598, epsilon: 0.7482912989794948, total steps: 5899
episode:171, reward: 49999, mean reward: 850.77, score: 50195.163125497114, epsilon: 0.746919342291114, total steps: 5958
episode:172, reward: 49999, mean reward: 4998.87, score: 49988.71182850367, epsilon: 0.7466870745571232, total steps: 5968
episode:173, reward: -201.12991782811565, mean reward: -5.04, score: -256.8814271079208, epsilon: 0.7455037126729707, total steps: 6019
episode:174, reward: 49999, mean reward: 12498.88, score: 49995.53983876089, epsilon: 0.7454109850265948, total steps: 6023
episode:175, reward: 49999, mean reward: 9998.59, score: 49992.95924139713, epsilon: 0.7452950928537063, total steps: 6028
episode:176, reward: 49999, mean reward: 2776.77, score: 49981.83245378398, epsilon: 0.7448780409260839, total steps: 6046
episode:177, reward: -32649.25368835818, mean reward: -641.77, score: -32730.370159344067, epsilon: 0.7436977517865312, total steps: 6097
episode:178, reward: 49999, mean reward: 9998.97, score: 49994.85189203669, epsilon: 0.7435821451287224, total steps: 6102
episode:179, reward: 49999, mean reward: 9998.37, score: 49991.85480187493, epsilon: 0.7434665577370846, total steps: 6107
episode:180, reward: 49999, mean reward: 1723.04, score: 49968.14935522455, epsilon: 0.7427965306298824, total steps: 6136
episode:181, reward: 49999, mean reward: 4998.78, score: 49987.8069196319, epsilon: 0.7425656369374258, total steps: 6146
episode:182, reward: 49999, mean reward: 1040.58, score: 49947.68904980906, epsilon: 0.7414584179297388, total steps: 6194
episode:183, reward: 49999, mean reward: 9998.6, score: 49992.97799053308, epsilon: 0.7413431844631395, total steps: 6199
episode:184, reward: 49999, mean reward: 7141.41, score: 49989.871427522325, epsilon: 0.7411818898718655, total steps: 6206
episode:185, reward: 49999, mean reward: 16665.21, score: 49995.62414393324, epsilon: 0.7411127751386726, total steps: 6209
episode:186, reward: 49999, mean reward: 6248.78, score: 49990.26661206679, epsilon: 0.7409285029693501, total steps: 6217
episode:187, reward: 49999, mean reward: 3844.86, score: 49983.146905756235, epsilon: 0.7406291654792037, total steps: 6230
episode:188, reward: 49999, mean reward: 16665.21, score: 49995.624650297344, epsilon: 0.7405601060156864, total steps: 6233
episode:189, reward: 49999, mean reward: 16665.21, score: 49995.635278286776, epsilon: 0.7404910534577703, total steps: 6236
episode:190, reward: 49999, mean reward: 6248.9, score: 49991.17405074637, epsilon: 0.7403069470587925, total steps: 6244
episode:191, reward: 49999, mean reward: 8332.19, score: 49993.13846591251, epsilon: 0.7401688994745993, total steps: 6250
episode:192, reward: -2089.3298307114756, mean reward: -42.19, score: -2151.5816901852436, epsilon: 0.738996609074659, total steps: 6301
episode:193, reward: 49999, mean reward: 9998.38, score: 49991.876537554475, epsilon: 0.7388817858753457, total steps: 6306
episode:194, reward: 49999, mean reward: 1350.4, score: 49964.908853882866, epsilon: 0.7380326887236406, total steps: 6343
episode:195, reward: -5995.449008215939, mean reward: -118.89, score: -6063.21517329567, epsilon: 0.7368640267969008, total steps: 6394
episode:196, reward: 49999, mean reward: 4544.13, score: 49985.47544590107, epsilon: 0.7366122228206254, total steps: 6405
episode:197, reward: 49999, mean reward: 1850.85, score: 49972.8552256539, epsilon: 0.7359945498146325, total steps: 6432
episode:198, reward: 49999, mean reward: 16665.22, score: 49995.65031741847, epsilon: 0.7359259537895094, total steps: 6435
episode:199, reward: 49999, mean reward: 16665.2, score: 49995.60286271098, epsilon: 0.7358573646236459, total steps: 6438
episode:200, reward: -104.28257685947446, mean reward: -3.16, score: -161.03212038066806, epsilon: 0.7346923976063134, total steps: 6489
episode:201, reward: 49999, mean reward: 3845.31, score: 49989.06163512839, epsilon: 0.7343957618430745, total steps: 6502
episode:202, reward: -182.72586803539264, mean reward: -6.7, score: -402.1952204286033, epsilon: 0.7330283381988404, total steps: 6562
episode:203, reward: 49999, mean reward: 12498.72, score: 49994.88370817409, epsilon: 0.7329372738248404, total steps: 6566
episode:204, reward: -247.21167266161913, mean reward: -5.93, score: -302.4700422206428, epsilon: 0.7317772667447245, total steps: 6617
episode:205, reward: 49999, mean reward: 9998.59, score: 49992.9742039717, epsilon: 0.7316636466688698, total steps: 6622
episode:206, reward: 49999, mean reward: 5554.27, score: 49988.3924948286, epsilon: 0.731459178246666, total steps: 6631
episode:207, reward: -7339.629075683088, mean reward: -145.22, score: -7406.460890896333, epsilon: 0.7303016817943948, total steps: 6682
episode:208, reward: 49999, mean reward: 8332.21, score: 49993.24044048817, epsilon: 0.7301656350631626, total steps: 6688
episode:209, reward: 49999, mean reward: 8332.0, score: 49991.99875079562, epsilon: 0.7300296155385557, total steps: 6694
episode:210, reward: -2240.9372820623103, mean reward: -45.16, score: -2303.3610997236256, epsilon: 0.7288745472783404, total steps: 6745
episode:211, reward: -2276.8816389341027, mean reward: -45.89, score: -2340.2381642727214, epsilon: 0.7277214409660391, total steps: 6796
episode:212, reward: -108.97291577139367, mean reward: 2.39, score: 164.90814187274486, epsilon: 0.7261644728515122, total steps: 6865
episode:213, reward: 49999, mean reward: 1514.03, score: 49962.84041529299, epsilon: 0.725421100860927, total steps: 6898
episode:214, reward: 49999, mean reward: 12498.5, score: 49994.01431892424, epsilon: 0.7253310507176218, total steps: 6902
episode:215, reward: 49999, mean reward: 16665.21, score: 49995.6329466127, epsilon: 0.7252635209890929, total steps: 6905
episode:216, reward: 49999, mean reward: 12499.03, score: 49996.10760144013, epsilon: 0.7251734918550367, total steps: 6909
episode:217, reward: -7766.347577938176, mean reward: -153.63, score: -7835.238146327187, epsilon: 0.7240266719919591, total steps: 6960
episode:218, reward: 49999, mean reward: 1387.89, score: 49964.14057945335, epsilon: 0.7232183250907112, total steps: 6996
episode:219, reward: 49999, mean reward: 12498.5, score: 49994.00436453678, epsilon: 0.7231285686312626, total steps: 7000
episode:220, reward: 49999, mean reward: 16665.21, score: 49995.61948219119, epsilon: 0.7230612591399301, total steps: 7003
episode:221, reward: 49999, mean reward: 9998.59, score: 49992.95731910219, epsilon: 0.7229490916109605, total steps: 7008
episode:222, reward: 49999, mean reward: 1019.33, score: 49947.114873914405, epsilon: 0.7218508385787968, total steps: 7057
episode:223, reward: 49999, mean reward: 8331.99, score: 49991.95860554398, epsilon: 0.7217164818472022, total steps: 7063
episode:224, reward: 49999, mean reward: 16665.22, score: 49995.64665857724, epsilon: 0.7216493135574878, total steps: 7066
episode:225, reward: 49999, mean reward: 8331.87, score: 49991.21113298487, epsilon: 0.7215149971268672, total steps: 7072
episode:226, reward: 49999, mean reward: 12498.89, score: 49995.5612096403, epsilon: 0.7214254677626738, total steps: 7076
episode:227, reward: -2109.099015859998, mean reward: -42.53, score: -2169.2835946296946, epsilon: 0.7202850141277263, total steps: 7127
episode:228, reward: 49999, mean reward: 49999.0, score: 49999, epsilon: 0.7202626716662983, total steps: 7128
episode:229, reward: 49999, mean reward: 16665.21, score: 49995.624900691524, epsilon: 0.7201956487503334, total steps: 7131
episode:230, reward: 49999, mean reward: 7141.91, score: 49993.34205556639, epsilon: 0.720039288008421, total steps: 7138
episode:231, reward: 49999, mean reward: 12498.89, score: 49995.564267685484, epsilon: 0.7199499553923266, total steps: 7142
episode:232, reward: 49999, mean reward: 8331.78, score: 49990.68594948084, epsilon: 0.719815978799354, total steps: 7148
episode:233, reward: -194.92323899952657, mean reward: -8.19, score: -532.4433463898897, epsilon: 0.718366281917371, total steps: 7213
episode:234, reward: 49999, mean reward: 12498.9, score: 49995.60008761164, epsilon: 0.718277172353885, total steps: 7217
episode:235, reward: 49999, mean reward: 9998.72, score: 49993.61428552925, epsilon: 0.718165802106271, total steps: 7222
episode:236, reward: 49999, mean reward: 2271.55, score: 49974.034016497346, epsilon: 0.7176759934698438, total steps: 7244
episode:237, reward: 49999, mean reward: 16665.21, score: 49995.63190891063, epsilon: 0.7176092292087656, total steps: 7247
episode:238, reward: -103.51379020644168, mean reward: 34.36, score: 2542.6801396778137, epsilon: 0.7159644891234331, total steps: 7321
episode:239, reward: 49999, mean reward: 8331.75, score: 49990.52138586418, epsilon: 0.7158313095440104, total steps: 7327
