episode:1, reward: -43.44682349712445, mean reward: -2.05, score: -237.88424261379393, epsilon: 0.8974901414056311, total steps: 208
episode:43, reward: -4.454967040198681, mean reward: -5.46, score: -202.17833258042523, epsilon: 0.8667876989022892, total steps: 2791
episode:44, reward: -9.336384356069306, mean reward: -6.02, score: -204.6486975814001, epsilon: 0.8663910697805497, total steps: 2825
episode:45, reward: -4.436488643845842, mean reward: -2.77, score: -202.25652737109493, epsilon: 0.8655401343012552, total steps: 2898
episode:46, reward: -10.53450440651631, mean reward: -6.5, score: -207.9972522250788, epsilon: 0.8651674011567846, total steps: 2930
episode:47, reward: -7.3092216121552696, mean reward: -6.87, score: -206.21727498194497, epsilon: 0.8648181185507648, total steps: 2960
episode:48, reward: -8.47652908941295, mean reward: -5.02, score: -200.6455638538675, epsilon: 0.8643526412035011, total steps: 3000
episode:49, reward: -10.937577230067543, mean reward: -6.8, score: -203.91720201703941, epsilon: 0.8640037077055043, total steps: 3030
episode:50, reward: -4.828895451398717, mean reward: -4.91, score: -201.3892861513127, epsilon: 0.8635270737045747, total steps: 3071
episode:51, reward: -5.474181565139826, mean reward: -6.19, score: -204.16998805080718, epsilon: 0.8631436441853162, total steps: 3104
episode:52, reward: 3.9287940560615695, mean reward: -0.57, score: -201.30532074326618, epsilon: 0.8590765150221157, total steps: 3455
episode:53, reward: -5.035710727341403, mean reward: -4.78, score: -200.55922785069146, epsilon: 0.8585912147177528, total steps: 3497
episode:54, reward: -4.280296955862251, mean reward: -5.36, score: -203.7308384612027, epsilon: 0.8581523843230755, total steps: 3535
episode:55, reward: -1.1838625362577464, mean reward: -1.76, score: -202.05445439797248, epsilon: 0.856825795402385, total steps: 3650
episode:56, reward: -10.397350825201197, mean reward: -10.57, score: -200.85173245551968, epsilon: 0.8566068295474862, total steps: 3669
episode:57, reward: -10.0995029392987, mean reward: -6.76, score: -209.52476257775024, epsilon: 0.8562496970367222, total steps: 3700
episode:58, reward: -4.214728000168537, mean reward: -4.38, score: -201.6714423015255, epsilon: 0.8557200498532327, total steps: 3746
episode:59, reward: -137.33043898726203, mean reward: -3.4, score: -217.79435989059823, epsilon: 0.8549837281774251, total steps: 3810
episode:60, reward: -38.42427409107996, mean reward: -1.39, score: -237.69182663049673, epsilon: 0.8530196678632659, total steps: 3981
episode:61, reward: -9.441418979402254, mean reward: -9.43, score: -207.36773413150885, epsilon: 0.8527673299085502, total steps: 4003
episode:62, reward: -3.508715170411168, mean reward: -7.14, score: -200.03953863648763, epsilon: 0.8524462871894112, total steps: 4031
episode:63, reward: -10.01612382476343, mean reward: -11.95, score: -203.07213017894, epsilon: 0.8522514310388698, total steps: 4048
episode:64, reward: -3.201475045347952, mean reward: -1.3, score: -202.26202212675634, epsilon: 0.850476982448956, total steps: 4203
episode:65, reward: -7.0980317771346515, mean reward: -7.64, score: -206.1636300286071, epsilon: 0.8501682865794704, total steps: 4230
episode:66, reward: -2.290998940832101, mean reward: -1.54, score: -203.38355677677785, epsilon: 0.8486608195832196, total steps: 4362
episode:67, reward: -3.6675821518553517, mean reward: -1.16, score: -201.9985603274219, epsilon: 0.8466780423043728, total steps: 4536
episode:68, reward: -2.447299343104882, mean reward: -2.15, score: -201.85968112630172, epsilon: 0.8456089354942221, total steps: 4630
episode:69, reward: -4.639799005550071, mean reward: -1.13, score: -203.12551754136268, epsilon: 0.8435657120732074, total steps: 4810
episode:70, reward: -0.36538874072552585, mean reward: -1.06, score: -199.98528852231584, epsilon: 0.8414372807622037, total steps: 4998
episode:71, reward: -5.383942342287809, mean reward: -6.26, score: -200.2692672106061, epsilon: 0.8410755635469467, total steps: 5030
episode:72, reward: -10.172043272049537, mean reward: -1.39, score: -200.2497855041321, epsilon: 0.8394498808060569, total steps: 5174
episode:73, reward: -3.1801711953654297, mean reward: -4.28, score: -201.0834439295537, epsilon: 0.8389199995090006, total steps: 5221
episode:74, reward: -11.035317751548773, mean reward: -10.85, score: -206.20887137007074, epsilon: 0.83870589313917, total steps: 5240
episode:75, reward: -7.03998848614367, mean reward: -1.37, score: -201.097839268672, epsilon: 0.8370513486433434, total steps: 5387
episode:76, reward: -8.306943402090242, mean reward: -7.8, score: -202.79453998987796, epsilon: 0.8367590695690356, total steps: 5413
episode:77, reward: -2.9034480096262074, mean reward: -3.73, score: -201.24580939533007, epsilon: 0.8361523751847176, total steps: 5467
episode:78, reward: -38.87074510146564, mean reward: -1.19, score: -235.0512373391984, epsilon: 0.8339318290050214, total steps: 5665
episode:79, reward: -11.929384839190911, mean reward: -8.95, score: -205.8946160485737, epsilon: 0.8336742937157485, total steps: 5688
episode:80, reward: -9.372687810013938, mean reward: -9.72, score: -204.10386910671056, epsilon: 0.8334392266894507, total steps: 5709
episode:81, reward: -2.279009058987504, mean reward: -1.31, score: -202.04434989781967, epsilon: 0.8317175549240835, total steps: 5863
episode:82, reward: -4.632244217635238, mean reward: -1.51, score: -203.89335497518664, epsilon: 0.8302114096036883, total steps: 5998
episode:83, reward: -9.365875265784677, mean reward: -6.32, score: -202.24843681548083, epsilon: 0.8298548230424364, total steps: 6030
episode:84, reward: -4.640544835711008, mean reward: -1.56, score: -202.92547322435001, epsilon: 0.8284078652477584, total steps: 6160
episode:85, reward: -6.545405555054867, mean reward: -3.08, score: -203.3633424156517, epsilon: 0.8276742837175912, total steps: 6226
episode:86, reward: -14.037365115957899, mean reward: -1.35, score: -210.1372560526753, epsilon: 0.825943110765946, total steps: 6382
episode:87, reward: -6.760458752846095, mean reward: -6.85, score: -205.52250193249233, epsilon: 0.8256106349683775, total steps: 6412
episode:88, reward: -1.78285696071831, mean reward: -1.81, score: -200.70993655974573, epsilon: 0.824381712721647, total steps: 6523
episode:89, reward: -6.38680519662078, mean reward: -6.68, score: -200.2780429612347, epsilon: 0.8240499059512957, total steps: 6553
episode:90, reward: -8.182798148231221, mean reward: -3.08, score: -206.39147927697613, epsilon: 0.8233093840618949, total steps: 6620
episode:91, reward: -2.850065415025258, mean reward: -7.5, score: -202.55529078428398, epsilon: 0.823011165102539, total steps: 6647
episode:92, reward: -7.73695022529602, mean reward: -8.4, score: -201.52623004140403, epsilon: 0.8227461781320089, total steps: 6671
episode:93, reward: -5.265536137228384, mean reward: -6.2, score: -204.46040398620372, epsilon: 0.8223819693611308, total steps: 6704
episode:94, reward: -1.0679817630772148, mean reward: -2.05, score: -206.82345940850814, epsilon: 0.8212683361196628, total steps: 6805
episode:95, reward: -1.5405801071347722, mean reward: -1.33, score: -201.5330763447286, epsilon: 0.8195953990074353, total steps: 6957
episode:96, reward: -6.622254069668723, mean reward: -6.85, score: -205.61068435162355, epsilon: 0.8192656430748934, total steps: 6987
episode:97, reward: -7.791948670069765, mean reward: -4.74, score: -203.69187331037637, epsilon: 0.8187932392901648, total steps: 7030
episode:98, reward: -6.757822100955038, mean reward: -6.85, score: -205.61750845203366, epsilon: 0.8184638270667018, total steps: 7060
episode:99, reward: -2.657596477100874, mean reward: -1.24, score: -202.2871657296452, epsilon: 0.8166764859384625, total steps: 7223
episode:100, reward: -7.134310929070529, mean reward: -7.92, score: -205.95654639873538, epsilon: 0.8163917732650265, total steps: 7249
episode:101, reward: -41.729153261686115, mean reward: -1.72, score: -239.73324020345598, epsilon: 0.8148714481376237, total steps: 7388
episode:102, reward: -4.39997267004491, mean reward: -5.17, score: -201.54015205785018, epsilon: 0.8144454241627886, total steps: 7427
episode:103, reward: -2.073188839083511, mean reward: -0.93, score: -210.38938461445002, epsilon: 0.8119704520181922, total steps: 7654
episode:104, reward: -6.211299248763881, mean reward: -6.72, score: -201.59154981707343, epsilon: 0.8116439632199242, total steps: 7684
episode:105, reward: 3.2609198702506936, mean reward: -0.93, score: -195.95128592115515, epsilon: 0.8093516073456798, total steps: 7895
episode:106, reward: -1.687147157931074, mean reward: -1.06, score: -203.61531835558813, epsilon: 0.8072716681575555, total steps: 8087
episode:107, reward: -5.409940779030074, mean reward: -6.11, score: -201.69082516315302, epsilon: 0.806914752793513, total steps: 8120
episode:108, reward: -3.6420151675188337, mean reward: -4.96, score: -203.44857413471357, epsilon: 0.80647154681844, total steps: 8161
episode:109, reward: -4.547252450718578, mean reward: -1.34, score: -203.6746272312447, epsilon: 0.8048307050183167, total steps: 8313
episode:110, reward: -11.047199078633264, mean reward: -11.21, score: -201.85553109517244, epsilon: 0.8046366306476576, total steps: 8331
episode:111, reward: 0.6554676598542291, mean reward: -0.95, score: -198.82730628183177, epsilon: 0.8023761132272331, total steps: 8541
episode:112, reward: -11.388464835458375, mean reward: -11.39, score: -204.97031148972047, epsilon: 0.8021826699561754, total steps: 8559
episode:113, reward: -10.181396636324548, mean reward: -6.83, score: -204.7958220194961, epsilon: 0.8018603750228986, total steps: 8589
episode:114, reward: -1.3223463908264497, mean reward: -2.64, score: -200.40609917809073, epsilon: 0.8010445124498424, total steps: 8665
episode:115, reward: 2.0688648324664554, mean reward: -0.94, score: -200.15480528843287, epsilon: 0.7987733614053956, total steps: 8877
episode:116, reward: -1.426184071989427, mean reward: -4.18, score: -200.81358897266585, epsilon: 0.7982600928126325, total steps: 8925
episode:117, reward: -9.798987113529344, mean reward: -6.52, score: -208.5837974618776, epsilon: 0.7979181092295501, total steps: 8957
episode:118, reward: -0.5971585555092781, mean reward: -1.89, score: -200.03626261271347, epsilon: 0.7967864045996208, total steps: 9063
episode:119, reward: -0.5772737038963691, mean reward: -1.26, score: -201.10177198434837, epsilon: 0.795081413549759, total steps: 9223
episode:120, reward: 2.8074026598205766, mean reward: -0.74, score: -196.3576884908015, epsilon: 0.7922660805839363, total steps: 9488
episode:121, reward: -0.9926544881842121, mean reward: -1.18, score: -198.9995460169513, epsilon: 0.7904867780076916, total steps: 9656
episode:122, reward: -7.366741763253603, mean reward: -7.6, score: -205.15888584515062, epsilon: 0.790201216755099, total steps: 9683
episode:123, reward: 5.909242908861133, mean reward: -0.66, score: -193.72376694964666, epsilon: 0.7870883611800993, total steps: 9978
episode:124, reward: -9.439644219390527, mean reward: -9.2, score: -202.44099484642908, epsilon: 0.7868567412373402, total steps: 10000
episode:125, reward: -2.3785911911730153, mean reward: -2.4, score: -201.27740106739634, epsilon: 0.7859730434725579, total steps: 10084
episode:126, reward: -6.203786910058407, mean reward: -4.47, score: -205.7065989555239, epsilon: 0.785489562919285, total steps: 10130
episode:127, reward: -11.421589507742931, mean reward: -11.39, score: -205.05123318749492, epsilon: 0.7853004613457787, total steps: 10148
episode:128, reward: -8.424889701760641, mean reward: -5.74, score: -206.726296011395, epsilon: 0.7849224040458678, total steps: 10184
episode:129, reward: -6.1329925498956905, mean reward: -9.12, score: -200.64327145323577, epsilon: 0.7846914647255332, total steps: 10206
episode:130, reward: -5.948540657766188, mean reward: -1.06, score: -201.116895554164, epsilon: 0.7827104733126339, total steps: 10395
episode:131, reward: -37.83877959653945, mean reward: -1.01, score: -234.62929013389646, epsilon: 0.7802860812414554, total steps: 10627
episode:132, reward: -5.992368471470491, mean reward: -3.2, score: -201.6852627453523, epsilon: 0.7796291194454911, total steps: 10690
episode:133, reward: -6.9091653942946625, mean reward: -4.69, score: -201.59559331059353, epsilon: 0.7791810563341627, total steps: 10733
episode:134, reward: -1.1309730499105162, mean reward: -3.14, score: -200.753460860334, epsilon: 0.7785146811862872, total steps: 10797
episode:135, reward: -4.529805476948772, mean reward: -5.75, score: -201.33897221173206, epsilon: 0.7781505148948537, total steps: 10832
episode:136, reward: -11.699665073510724, mean reward: -1.06, score: -209.74042323054627, epsilon: 0.7760937993074796, total steps: 11030
episode:137, reward: -9.51697290761443, mean reward: -6.25, score: -206.22951367806797, epsilon: 0.7757515786175925, total steps: 11063
episode:138, reward: -39.797907421265684, mean reward: -1.0, score: -238.84249843379092, epsilon: 0.7732675482619914, total steps: 11303
episode:139, reward: 0.5480193838729983, mean reward: -0.69, score: -196.98918468025923, epsilon: 0.770318512269275, total steps: 11589
episode:140, reward: 6.642915784543239, mean reward: -0.62, score: -192.86682054531312, epsilon: 0.7671048496787565, total steps: 11902
episode:141, reward: -9.25626952127234, mean reward: -8.86, score: -203.6867759638946, epsilon: 0.7668692682186499, total steps: 11925
episode:142, reward: -97.2751358287433, mean reward: -2.11, score: -132.630225207207, epsilon: 0.7662243761222267, total steps: 11988
episode:143, reward: -0.08573661652763565, mean reward: -1.21, score: -199.1562693501645, epsilon: 0.7645381211026792, total steps: 12153
episode:144, reward: -8.163256269500748, mean reward: -8.23, score: -205.77853456990505, epsilon: 0.7642829744811798, total steps: 12178
episode:145, reward: -10.161251230376957, mean reward: -10.33, score: -206.51021460842136, epsilon: 0.7640789227829586, total steps: 12198
episode:146, reward: -7.84511222419577, mean reward: -5.51, score: -203.73210005083132, epsilon: 0.763701580801511, total steps: 12235
episode:147, reward: -0.0755443670689373, mean reward: -1.14, score: -211.351806421628, epsilon: 0.7618076910261, total steps: 12421
episode:148, reward: 12.015429045792352, mean reward: -0.48, score: -187.74186641638315, epsilon: 0.7578731570349462, total steps: 12809
episode:149, reward: 1.8576140346979524, mean reward: -0.92, score: -197.72539999855786, epsilon: 0.7557023107017953, total steps: 13024
episode:150, reward: -1.3550401728723902, mean reward: -2.74, score: -200.00996605199086, epsilon: 0.7549667476166213, total steps: 13097
episode:151, reward: -1.6353687791243163, mean reward: -6.9, score: -200.05233423101032, epsilon: 0.7546747504533403, total steps: 13126
episode:152, reward: -37.15916663887823, mean reward: -1.19, score: -234.8062812200423, epsilon: 0.7526943823378464, total steps: 13323
episode:153, reward: 2.831910486706069, mean reward: -1.2, score: -206.01785825862092, epsilon: 0.7509798953227396, total steps: 13494
episode:154, reward: -101.61084697814452, mean reward: -2.73, score: -229.3698551987832, epsilon: 0.7501392239520553, total steps: 13578
episode:155, reward: 3.2258076538596816, mean reward: -0.73, score: -192.48960718418505, epsilon: 0.747493707633957, total steps: 13843
episode:156, reward: 0.530826969448321, mean reward: -0.99, score: -197.7864827170205, epsilon: 0.7455037126729707, total steps: 14043
episode:157, reward: -4.003280689780619, mean reward: -1.36, score: -203.3743342943925, epsilon: 0.7440149432541594, total steps: 14193
episode:158, reward: -1.6022800010876628, mean reward: -0.95, score: -204.19593816147943, epsilon: 0.7418767121110738, total steps: 14409
episode:159, reward: -6.104389128948905, mean reward: -1.94, score: -202.01010032813053, epsilon: 0.7408495442238823, total steps: 14513
episode:160, reward: -13.07363631332257, mean reward: -9.44, score: -207.7553784749612, epsilon: 0.7406324541973458, total steps: 14535
episode:161, reward: 0.291944662482976, mean reward: -0.76, score: -197.07788400697854, epsilon: 0.7380916654816418, total steps: 14793
episode:162, reward: -0.8968553952589353, mean reward: -5.0, score: -200.14114700044368, epsilon: 0.7376985825643249, total steps: 14833
episode:163, reward: -5.6424633961531825, mean reward: -9.67, score: -203.0365281072252, epsilon: 0.7374923039328973, total steps: 14854
episode:164, reward: -42.085385085057936, mean reward: -1.26, score: -240.20415540108564, epsilon: 0.7356189889741115, total steps: 15045
episode:165, reward: -6.1561428608388615, mean reward: -1.16, score: -224.4321211130825, epsilon: 0.7337312430643769, total steps: 15238
episode:166, reward: -13.549376484855568, mean reward: -9.31, score: -204.92783967453852, epsilon: 0.7335163898666848, total steps: 15260
episode:167, reward: 1.3131350762409655, mean reward: -0.85, score: -196.25149710927425, epsilon: 0.7312742358558875, total steps: 15490
episode:168, reward: -137.33747596752454, mean reward: -6.01, score: -150.18021028879863, epsilon: 0.7310309670722361, total steps: 15515
episode:169, reward: -2.681024803572254, mean reward: -1.29, score: -200.85016333340258, epsilon: 0.7295149308420136, total steps: 15671
episode:170, reward: 5.3067761737949155, mean reward: -0.71, score: -194.12512106198255, epsilon: 0.7268506447451814, total steps: 15946
episode:171, reward: -1.365238322544679, mean reward: -2.01, score: -201.2372016814522, epsilon: 0.7258844055878412, total steps: 16046
episode:172, reward: -3.3357644975636145, mean reward: -1.15, score: -209.17049121038667, epsilon: 0.7241293886439993, total steps: 16228
episode:173, reward: -4.650989232599742, mean reward: -2.59, score: -204.29623903324637, epsilon: 0.723369014625717, total steps: 16307
episode:174, reward: -3.2006306569789658, mean reward: -0.65, score: -199.47827327672428, epsilon: 0.7204031223680167, total steps: 16616
episode:175, reward: -5.608920919250098, mean reward: -8.84, score: -203.29177342096017, epsilon: 0.7201828832405053, total steps: 16639
episode:176, reward: -13.643338987210754, mean reward: -10.83, score: -205.72770088429803, epsilon: 0.720001001143027, total steps: 16658
episode:177, reward: -9.232858016820382, mean reward: -6.12, score: -202.08630402227578, epsilon: 0.7196852179686563, total steps: 16691
episode:178, reward: -5.4669338296530805, mean reward: -0.81, score: -200.92261810422798, epsilon: 0.7173168168414504, total steps: 16939
episode:179, reward: 2.3122968551291248, mean reward: -0.56, score: -194.64880382304273, epsilon: 0.7140359897805788, total steps: 17284
episode:180, reward: 2.5800881266339353, mean reward: -0.41, score: -193.25060048520862, epsilon: 0.7096112426567219, total steps: 17752
episode:181, reward: -1.6376547792638811, mean reward: -2.46, score: -201.5268552146597, epsilon: 0.7088390075984519, total steps: 17834
episode:182, reward: 2.0121911208179255, mean reward: -1.47, score: -197.42759376959037, epsilon: 0.7075790078826912, total steps: 17968
episode:183, reward: -12.10206451257386, mean reward: -8.46, score: -211.50309764400427, epsilon: 0.7073442001694635, total steps: 17993
episode:184, reward: -0.6815704133837263, mean reward: -1.16, score: -200.58933459668833, epsilon: 0.7057216267948846, total steps: 18166
episode:185, reward: 10.851254444724178, mean reward: -0.5, score: -188.29748434145455, epsilon: 0.7021809563086054, total steps: 18545
episode:186, reward: 1.6327673243880887, mean reward: -1.08, score: -198.03455538059399, epsilon: 0.7004689031933156, total steps: 18729
episode:187, reward: -6.087902653702327, mean reward: -2.77, score: -202.47514389513353, epsilon: 0.6997909106375498, total steps: 18802
episode:188, reward: 2.8292605632326917, mean reward: -0.71, score: -195.48405024464486, epsilon: 0.6972431684019018, total steps: 19077
episode:189, reward: -2.0925819336836105, mean reward: -1.24, score: -201.1401165034615, epsilon: 0.6957469947380505, total steps: 19239
episode:190, reward: -91.67228343164146, mean reward: -0.99, score: -291.11824520557826, epsilon: 0.6930405448833257, total steps: 19533
episode:191, reward: -135.02319477621094, mean reward: -6.97, score: -167.26394657084597, epsilon: 0.6928201116300827, total steps: 19557
episode:192, reward: 7.952510094687535, mean reward: -0.46, score: -191.3078856694003, epsilon: 0.6890477684729266, total steps: 19969
episode:193, reward: 18.368993792056227, mean reward: -0.38, score: -180.66190936928672, epsilon: 0.6847532555773536, total steps: 20441
episode:194, reward: -6.312486349255561, mean reward: -3.88, score: -205.66376809403252, epsilon: 0.6842728385789449, total steps: 20494
episode:195, reward: -1.3776060937441084, mean reward: -2.2, score: -200.39164435241725, epsilon: 0.6834488196171667, total steps: 20585
episode:196, reward: -4.478946074100147, mean reward: -8.5, score: -204.10611044286233, epsilon: 0.6832316743917496, total steps: 20609
episode:197, reward: 3.5256488703614135, mean reward: -0.75, score: -194.1950337616463, epsilon: 0.680902059148587, total steps: 20867
episode:198, reward: 16.229144308332497, mean reward: -0.31, score: -174.83636013715963, epsilon: 0.6757676941544829, total steps: 21439
episode:199, reward: -14.74104407258174, mean reward: -2.49, score: -206.85629610526598, epsilon: 0.6750261521753235, total steps: 21522
episode:200, reward: 0.5947827355240749, mean reward: -1.28, score: -198.97896340985722, epsilon: 0.6736436968359162, total steps: 21677
episode:201, reward: -10.414777590512905, mean reward: -7.19, score: -208.44221314439244, epsilon: 0.673385383672934, total steps: 21706
episode:202, reward: -0.45398568711094, mean reward: -1.05, score: -199.84957117893182, epsilon: 0.6716956319034958, total steps: 21896
episode:203, reward: -39.93079391939809, mean reward: -1.23, score: -238.13997002042592, epsilon: 0.669975032227358, total steps: 22090
episode:204, reward: -9.696022637920688, mean reward: -9.98, score: -209.61392026367363, epsilon: 0.6697890676137765, total steps: 22111
episode:205, reward: 24.099500327193855, mean reward: -0.34, score: -173.7148227926971, epsilon: 0.665298661298997, total steps: 22620
episode:206, reward: 8.436969034778068, mean reward: -0.48, score: -182.35111639336932, epsilon: 0.6619762608758829, total steps: 22999
episode:207, reward: 16.932659203609063, mean reward: -0.42, score: -186.6035807365068, epsilon: 0.6581416173129103, total steps: 23439
episode:208, reward: 5.050927555669051, mean reward: -0.58, score: -192.1416264233504, epsilon: 0.6552814111858084, total steps: 23769
episode:209, reward: -6.572094648292017, mean reward: -7.79, score: -202.5490757457029, epsilon: 0.6550566341228353, total steps: 23795
episode:210, reward: -88.08312677243688, mean reward: -0.86, score: -213.4982644471918, epsilon: 0.6529081846748103, total steps: 24044
episode:211, reward: -1.9132629891137984, mean reward: -0.7, score: -195.0719794331971, epsilon: 0.65052710510143, total steps: 24321
episode:212, reward: -92.20624654834558, mean reward: -1.67, score: -216.0284451009227, epsilon: 0.6494214385419877, total steps: 24450
episode:213, reward: -3.109313288347682, mean reward: -0.85, score: -202.70524182191375, epsilon: 0.6473868663835851, total steps: 24688
episode:214, reward: -98.6763386210878, mean reward: -2.75, score: -275.11458285954154, epsilon: 0.6465340658627289, total steps: 24788
episode:215, reward: 11.54233517694232, mean reward: -0.53, score: -192.52889031089913, epsilon: 0.6434570955741822, total steps: 25150
episode:216, reward: -84.6924444704372, mean reward: -0.83, score: -310.8094715257569, epsilon: 0.6402947944762348, total steps: 25524
episode:217, reward: -100.95362011034098, mean reward: -2.24, score: -136.49992971876912, epsilon: 0.6397806187929915, total steps: 25585
episode:218, reward: 1.7708430008729523, mean reward: -2.28, score: -198.05805516949437, epsilon: 0.6390480610648065, total steps: 25672
