episode:1, reward: -43.74507649181792, mean reward: -4.88, score: -209.91932451359605, epsilon: 0.8963810592303741, total steps: 129
episode:28, reward: -20.91299848638093, mean reward: -1.38, score: -204.1372745127488, epsilon: 0.8507934239775351, total steps: 1790
episode:29, reward: -49.95980924927596, mean reward: -1.69, score: -236.37662911300032, epsilon: 0.8470650942013435, total steps: 1930
episode:30, reward: -100, mean reward: -15.3, score: -183.6152031921875, epsilon: 0.8467463319203692, total steps: 1942
episode:31, reward: -18.121033460393498, mean reward: -3.07, score: -205.67785111039385, epsilon: 0.8449689172975217, total steps: 2009
episode:32, reward: -27.82092396536966, mean reward: -1.97, score: -203.30929335458904, epsilon: 0.8422442041156213, total steps: 2112
episode:33, reward: -28.954965619209613, mean reward: -5.03, score: -201.35271884681933, epsilon: 0.841188582414323, total steps: 2152
episode:34, reward: -100, mean reward: 5.43, score: 168.182959683295, epsilon: 0.8403714431404967, total steps: 2183
episode:35, reward: -335.3597199974373, mean reward: -335.36, score: -335.3597199974373, epsilon: 0.8403450978648157, total steps: 2184
episode:36, reward: -12.650620332455414, mean reward: -3.01, score: -204.53508816554705, epsilon: 0.8385556777519202, total steps: 2252
episode:37, reward: -11.597591751618134, mean reward: -1.27, score: -202.04368439256578, epsilon: 0.8343873883839263, total steps: 2411
episode:38, reward: -425.8792432206225, mean reward: -425.88, score: -425.8792432206225, epsilon: 0.8343612425734128, total steps: 2412
episode:39, reward: -100, mean reward: -1.97, score: -21.668537686814858, epsilon: 0.8340736961711979, total steps: 2423
episode:40, reward: -10.298508790206842, mean reward: -3.18, score: -203.62021475396085, epsilon: 0.832402788554531, total steps: 2487
episode:41, reward: -100, mean reward: -2.9, score: -110.05493383131162, epsilon: 0.831412372418337, total steps: 2525
episode:42, reward: -100, mean reward: -17.0, score: -220.94757325617346, epsilon: 0.8310738337456324, total steps: 2538
episode:43, reward: -17.584956064075, mean reward: -3.05, score: -207.71695018667998, epsilon: 0.8293054046992111, total steps: 2606
episode:44, reward: -7.930837511216719, mean reward: -1.16, score: -206.87916492919587, epsilon: 0.8246693936380921, total steps: 2785
episode:45, reward: -427.20582759765284, mean reward: -427.21, score: -427.20582759765284, epsilon: 0.8246435717553379, total steps: 2786
episode:46, reward: -34.41868183559989, mean reward: -1.85, score: -205.28526220293887, epsilon: 0.8217826864414663, total steps: 2897
episode:47, reward: -49.81384375591907, mean reward: -2.15, score: -214.88061513447718, epsilon: 0.8192143604081297, total steps: 2997
episode:48, reward: -417.44926460377536, mean reward: -417.45, score: -417.44926460377536, epsilon: 0.8191887203567859, total steps: 2998
episode:49, reward: -100, mean reward: 10.75, score: 161.2929239921067, epsilon: 0.8188042221291748, total steps: 3013
episode:50, reward: -335.27740971706, mean reward: -335.28, score: -335.27740971706, epsilon: 0.8187785957488792, total steps: 3014
episode:51, reward: -10.273147971996494, mean reward: -5.39, score: -210.2209920305212, epsilon: 0.8177798329109094, total steps: 3053
episode:52, reward: -19.41157553612295, mean reward: -3.46, score: -214.41602957346515, epsilon: 0.8161947264304372, total steps: 3115
episode:53, reward: -13.65684001826777, mean reward: -1.42, score: -209.67258605406556, epsilon: 0.8124241408717282, total steps: 3263
episode:54, reward: -12.42586195186994, mean reward: -5.6, score: -201.5391592244383, epsilon: 0.8115097806285513, total steps: 3299
episode:55, reward: -100, mean reward: -17.96, score: -125.7524278046505, epsilon: 0.8113321157414475, total steps: 3306
episode:56, reward: -24.349934483061656, mean reward: -3.68, score: -202.48855889972657, epsilon: 0.8099376188753037, total steps: 3361
episode:57, reward: -100, mean reward: -6.37, score: -203.81004693692933, epsilon: 0.8091274509148982, total steps: 3393
episode:58, reward: -39.75098672805516, mean reward: -2.78, score: -214.29371758934215, epsilon: 0.8071815221344303, total steps: 3470
episode:59, reward: -32.422743632329436, mean reward: -8.49, score: -212.14345603952805, epsilon: 0.8065508003698869, total steps: 3495
episode:60, reward: -100, mean reward: -1.88, score: -158.14777035593818, epsilon: 0.804435421041958, total steps: 3579
episode:61, reward: -20.188797789690295, mean reward: -1.69, score: -207.53195478734196, epsilon: 0.8013485681882013, total steps: 3702
episode:62, reward: -11.155126307956165, mean reward: -2.11, score: -206.63076593236747, epsilon: 0.7988981673658376, total steps: 3800
episode:63, reward: -417.4054700082322, mean reward: -417.41, score: -417.4054700082322, epsilon: 0.7988732045096419, total steps: 3801
episode:64, reward: -19.6541045608293, mean reward: -8.09, score: -202.34095195959713, epsilon: 0.798249403459088, total steps: 3826
episode:65, reward: -13.292407414533661, mean reward: -2.56, score: -202.33886886170856, epsilon: 0.7962816054345101, total steps: 3905
episode:66, reward: -100, mean reward: -6.98, score: -83.70611231273261, epsilon: 0.7959831524869052, total steps: 3917
episode:67, reward: -52.52083252702494, mean reward: -2.18, score: -200.14159498389552, epsilon: 0.793698975014854, total steps: 4009
episode:68, reward: -417.45618512924096, mean reward: -417.46, score: -417.45618512924096, epsilon: 0.7936741854621816, total steps: 4010
episode:69, reward: -55.01443216648839, mean reward: -2.19, score: -243.2624768002579, epsilon: 0.7909276751533526, total steps: 4121
episode:70, reward: -336.5647863808971, mean reward: -336.56, score: -336.5647863808971, epsilon: 0.7909029779758028, total steps: 4122
episode:71, reward: -13.679819249329283, mean reward: -2.11, score: -209.2151190895622, epsilon: 0.7884620279312179, total steps: 4221
episode:72, reward: -30.626046025172876, mean reward: -1.97, score: -211.10254110340094, epsilon: 0.7858328714810814, total steps: 4328
episode:73, reward: -331.71142871929464, mean reward: -331.71, score: -331.71142871929464, epsilon: 0.7858083441274902, total steps: 4329
episode:74, reward: -30.6546571394454, mean reward: -4.08, score: -212.39739604027451, epsilon: 0.7845340477069465, total steps: 4381
episode:75, reward: -6.105712500411206, mean reward: -5.9, score: -200.61280134891442, epsilon: 0.78370204734214, total steps: 4415
episode:76, reward: -17.315052364633985, mean reward: -3.3, score: -208.04546428425925, epsilon: 0.7821628897238612, total steps: 4478
episode:77, reward: -23.184022968091824, mean reward: -3.45, score: -210.36577854208247, epsilon: 0.7806756710328271, total steps: 4539
episode:78, reward: -100, mean reward: 8.17, score: 179.66592827791146, epsilon: 0.780140038629955, total steps: 4561
episode:79, reward: -418.5702082034447, mean reward: -418.57, score: -418.5702082034447, epsilon: 0.7801157010342962, total steps: 4562
episode:80, reward: -27.21291672294171, mean reward: -0.86, score: -214.5716167935826, epsilon: 0.7740808201167252, total steps: 4811
episode:81, reward: -1.6521691290898446, mean reward: -5.91, score: -201.0305591161688, epsilon: 0.7732606600324281, total steps: 4845
episode:82, reward: -100, mean reward: -0.77, score: -17.01931798082228, epsilon: 0.772730463310963, total steps: 4867
episode:83, reward: -54.54777742793106, mean reward: -2.03, score: -218.86273128038843, epsilon: 0.7701333113215479, total steps: 4975
episode:84, reward: -336.55648368405383, mean reward: -336.56, score: -336.55648368405383, epsilon: 0.7701093072779068, total steps: 4976
episode:85, reward: -43.76063736261697, mean reward: -2.91, score: -241.88509687178575, epsilon: 0.7681197583395435, total steps: 5059
episode:86, reward: -336.5645587979694, mean reward: -336.56, score: -336.5645587979694, epsilon: 0.7680958214132165, total steps: 5060
episode:87, reward: -46.26441437073852, mean reward: -1.64, score: -209.64162511310195, epsilon: 0.7650384728901456, total steps: 5188
episode:88, reward: -427.13577523375017, mean reward: -427.14, score: -427.13577523375017, epsilon: 0.7650146386716218, total steps: 5189
episode:89, reward: -21.16154631302806, mean reward: -1.76, score: -216.75292406761298, epsilon: 0.7620890801462638, total steps: 5312
episode:90, reward: -2.7625910302264978, mean reward: -2.33, score: -200.80263496929848, epsilon: 0.7600506812175679, total steps: 5398
episode:91, reward: -100, mean reward: -0.4, score: -48.46061897514753, epsilon: 0.7572161513318413, total steps: 5518
episode:92, reward: -427.5321872051668, mean reward: -427.53, score: -427.5321872051668, epsilon: 0.7571925778530236, total steps: 5519
episode:93, reward: -100, mean reward: 1.68, score: 95.90652846611994, epsilon: 0.7558501876296508, total steps: 5576
episode:94, reward: -336.62200093585477, mean reward: -336.62, score: -336.62200093585477, epsilon: 0.7558266596821979, total steps: 5577
episode:95, reward: -8.548393602245206, mean reward: -0.9, score: -207.00356123223352, epsilon: 0.7504593607658443, total steps: 5806
episode:96, reward: -416.92552199766544, mean reward: -416.93, score: -416.92552199766544, epsilon: 0.7504360125096251, total steps: 5807
episode:97, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7504126650316683, total steps: 5808
episode:98, reward: -100, mean reward: -0.64, score: -73.6771497406215, epsilon: 0.7477328893339512, total steps: 5923
episode:99, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7477096319585986, total steps: 5924
episode:100, reward: -48.91339983809905, mean reward: -1.54, score: -211.07375802591707, epsilon: 0.7445306887509011, total steps: 6061
episode:101, reward: -417.40315216192613, mean reward: -417.4, score: -417.40315216192613, epsilon: 0.7445075381137889, total steps: 6062
episode:102, reward: -21.414786064425506, mean reward: -3.88, score: -221.33096041424503, epsilon: 0.7431892265839181, total steps: 6119
episode:103, reward: -100, mean reward: -2.34, score: -208.65450948505003, epsilon: 0.7411358126151331, total steps: 6208
episode:104, reward: -100, mean reward: -1.15, score: -247.60352040884106, epsilon: 0.7361775060876686, total steps: 6424
episode:105, reward: -11.638907874931768, mean reward: -1.9, score: -207.22655913929444, epsilon: 0.7336889181546383, total steps: 6533
episode:106, reward: -22.33694904561536, mean reward: -2.65, score: -203.72968128167446, epsilon: 0.731936366667901, total steps: 6610
episode:107, reward: -15.212393135646595, mean reward: -2.58, score: -208.57928107638645, epsilon: 0.730097621900371, total steps: 6691
episode:108, reward: -11.042982983152593, mean reward: -2.19, score: -203.6441121227957, epsilon: 0.7279925837673705, total steps: 6784
episode:109, reward: -17.65583819534096, mean reward: -2.33, score: -214.31570062169226, epsilon: 0.725916591325857, total steps: 6876
episode:110, reward: -39.39174369109186, mean reward: -3.23, score: -219.60223620536442, epsilon: 0.7243862487623036, total steps: 6944
episode:111, reward: -35.0876714991506, mean reward: -1.54, score: -217.38097875288815, epsilon: 0.7212240703334698, total steps: 7085
episode:112, reward: -335.3092148897982, mean reward: -335.31, score: -335.3092148897982, epsilon: 0.7212016965706902, total steps: 7086
episode:113, reward: -36.157324470500804, mean reward: -1.86, score: -229.12923406380332, epsilon: 0.7184554033629242, total steps: 7209
episode:114, reward: -100, mean reward: -17.5, score: -192.46262054513147, epsilon: 0.718210347977924, total steps: 7220
episode:115, reward: -100, mean reward: -0.46, score: -52.51723092425182, epsilon: 0.7156537782000298, total steps: 7335
episode:116, reward: -14.760123976119653, mean reward: -4.36, score: -200.73502665855972, epsilon: 0.7146338911866557, total steps: 7381
episode:117, reward: -40.93447634990006, mean reward: -1.39, score: -220.39955329474728, epsilon: 0.7111206498767462, total steps: 7540
episode:118, reward: -333.2965044717165, mean reward: -333.3, score: -333.2965044717165, epsilon: 0.7110986128890355, total steps: 7541
episode:119, reward: -100, mean reward: -1.69, score: -60.71654805436172, epsilon: 0.7103057703542307, total steps: 7577
episode:120, reward: -18.15226708220043, mean reward: -2.24, score: -202.02302158148646, epsilon: 0.7083278214499857, total steps: 7667
episode:121, reward: -16.62431015535882, mean reward: -1.64, score: -213.20008836038073, epsilon: 0.7054812396054044, total steps: 7797
episode:122, reward: -100, mean reward: -11.72, score: -164.022657796151, epsilon: 0.7051754197237777, total steps: 7811
episode:123, reward: -10.514294596714892, mean reward: -1.97, score: -206.526796037874, epsilon: 0.7028863140265097, total steps: 7916
episode:124, reward: -332.9712861076428, mean reward: -332.97, score: -332.9712861076428, epsilon: 0.702864551512086, total steps: 7917
episode:125, reward: -6.178084459168121, mean reward: -3.03, score: -200.26636200579256, epsilon: 0.701429828272994, total steps: 7983
episode:126, reward: -100, mean reward: -7.5, score: -142.43608327766685, epsilon: 0.7010173866687154, total steps: 8002
episode:127, reward: -7.886438197867083, mean reward: -2.22, score: -204.20344216574165, epsilon: 0.6990239914511626, total steps: 8094
episode:128, reward: -7.467799111039387, mean reward: -1.22, score: -206.6995634927667, epsilon: 0.695356589618489, total steps: 8264
episode:129, reward: -425.9226579437555, mean reward: -425.92, score: -425.9226579437555, epsilon: 0.6953350780906958, total steps: 8265
episode:130, reward: -16.328158557952605, mean reward: -3.7, score: -203.3552511709191, epsilon: 0.6941530476398541, total steps: 8320
episode:131, reward: -6.330611642286307, mean reward: -1.58, score: -203.22054011164272, epsilon: 0.6913891362033168, total steps: 8449
episode:132, reward: -100, mean reward: -2.03, score: -103.47103738465995, epsilon: 0.6902997009541053, total steps: 8500
episode:133, reward: -7.785640056020428, mean reward: -3.87, score: -200.99012240645504, epsilon: 0.6891908094560502, total steps: 8552
episode:134, reward: -100, mean reward: -1.31, score: -172.8984548177549, epsilon: 0.6863845481966475, total steps: 8684
episode:135, reward: -11.283241976500245, mean reward: -6.2, score: -204.55373738592695, epsilon: 0.6856849100651504, total steps: 8717
episode:136, reward: -40.320343737693264, mean reward: -1.86, score: -202.47327353770962, epsilon: 0.6833794456884218, total steps: 8826
episode:137, reward: -14.26537478886759, mean reward: -2.46, score: -211.60787998800623, epsilon: 0.6815663579448433, total steps: 8912
episode:138, reward: -37.957590439040885, mean reward: -3.3, score: -211.5019999685183, epsilon: 0.6802204525241234, total steps: 8976
episode:139, reward: -39.187357098872866, mean reward: -2.54, score: -203.02122988030993, epsilon: 0.6785421034440763, total steps: 9056
episode:140, reward: -416.92945251438437, mean reward: -416.93, score: -416.92945251438437, epsilon: 0.6785211523898144, total steps: 9057
episode:141, reward: -26.191224348366305, mean reward: -2.74, score: -208.31989537903894, epsilon: 0.6769309139562589, total steps: 9133
episode:142, reward: -31.1312321924258, mean reward: -1.38, score: -208.35982459855433, epsilon: 0.6737832898552728, total steps: 9284
episode:143, reward: -100, mean reward: -13.53, score: -175.9043147244615, epsilon: 0.6735130423208635, total steps: 9297
episode:144, reward: -100, mean reward: 0.83, score: 49.92134112562104, epsilon: 0.6722672624313711, total steps: 9357
episode:145, reward: -338.1749551305025, mean reward: -338.17, score: -338.1749551305025, epsilon: 0.6722465205349903, total steps: 9358
episode:146, reward: -20.009124639646902, mean reward: -10.4, score: -218.4631908429147, epsilon: 0.6718111003854479, total steps: 9379
episode:147, reward: -35.61226202280353, mean reward: -2.29, score: -217.99783256062355, epsilon: 0.669845146304368, total steps: 9474
episode:148, reward: -17.31961543019258, mean reward: -2.25, score: -202.14204320807428, epsilon: 0.6679883973814008, total steps: 9564
episode:149, reward: -12.833362641497315, mean reward: -2.02, score: -201.71201803759882, epsilon: 0.6659318655141041, total steps: 9664
episode:150, reward: -100, mean reward: 2.38, score: 119.13303535150072, epsilon: 0.6649061673907801, total steps: 9714
episode:151, reward: -425.9119051193538, mean reward: -425.91, score: -425.9119051193538, epsilon: 0.6648856708601445, total steps: 9715
episode:152, reward: -100, mean reward: -4.84, score: -183.8502087745038, epsilon: 0.6641073087437986, total steps: 9753
episode:153, reward: -15.07301150259938, mean reward: -4.3, score: -214.82201056650774, epsilon: 0.6630846490157257, total steps: 9803
episode:154, reward: -100, mean reward: -3.81, score: -225.03440812747115, epsilon: 0.6618801007333829, total steps: 9862
episode:155, reward: -100, mean reward: -22.49, score: -112.4736746509811, epsilon: 0.6617781292144567, total steps: 9867
episode:156, reward: -100, mean reward: -1.66, score: -198.71335094535405, epsilon: 0.6593359044035195, total steps: 9987
episode:157, reward: -13.297408515883964, mean reward: -2.43, score: -201.74172256296313, epsilon: 0.6576524049827228, total steps: 10070
episode:158, reward: -45.575491179377856, mean reward: -1.56, score: -235.2139425430255, epsilon: 0.6546015722476198, total steps: 10221
episode:159, reward: -100, mean reward: -0.6, score: -65.68878292461277, epsilon: 0.6523887591192835, total steps: 10331
episode:160, reward: -332.3423172774251, mean reward: -332.34, score: -332.3423172774251, epsilon: 0.6523686798286362, total steps: 10332
episode:161, reward: -8.603467019966958, mean reward: -3.67, score: -202.0295490970052, epsilon: 0.6512653489446288, total steps: 10387
episode:162, reward: -12.590585398546612, mean reward: -1.97, score: -205.34022205517334, epsilon: 0.649184571166962, total steps: 10491
episode:163, reward: -100, mean reward: -4.1, score: -114.90612762214447, epsilon: 0.6486255931308674, total steps: 10519
episode:164, reward: -29.012390774743476, mean reward: -2.17, score: -208.1143681642989, epsilon: 0.6467130529292053, total steps: 10615
episode:165, reward: -100, mean reward: -0.24, score: -38.91012083917099, epsilon: 0.6435390548320561, total steps: 10775
episode:166, reward: -427.4385261148188, mean reward: -427.44, score: -427.4385261148188, epsilon: 0.6435192705266353, total steps: 10776
episode:167, reward: -100, mean reward: -0.86, score: -249.45384785224346, epsilon: 0.6377899656536152, total steps: 11067
episode:168, reward: -336.6232620913981, mean reward: -336.62, score: -336.6232620913981, epsilon: 0.6377703729813065, total steps: 11068
episode:169, reward: -21.962380844231046, mean reward: -1.91, score: -204.0948196802836, epsilon: 0.6356777260896955, total steps: 11175
episode:170, reward: -100, mean reward: -7.26, score: -225.1674615518818, epsilon: 0.6350728383518912, total steps: 11206
episode:171, reward: -26.408908723219444, mean reward: -1.95, score: -201.19194669399988, epsilon: 0.633067532684786, total steps: 11309
episode:172, reward: -5.150719769865314, mean reward: -3.62, score: -202.46155062240868, epsilon: 0.6319801551585411, total steps: 11365
episode:173, reward: -100, mean reward: -4.69, score: -107.85041821816901, epsilon: 0.6315341413667195, total steps: 11388
episode:174, reward: -100, mean reward: -0.36, score: -51.29437423701156, epsilon: 0.6287880506393563, total steps: 11530
episode:175, reward: -425.8921652300483, mean reward: -425.89, score: -425.8921652300483, epsilon: 0.6287687580258803, total steps: 11531
episode:176, reward: -100, mean reward: -2.12, score: -140.1334345425575, epsilon: 0.6274968663520608, total steps: 11597
episode:177, reward: -26.247910340044644, mean reward: -8.07, score: -217.9957214667551, epsilon: 0.6269773529884247, total steps: 11624
episode:178, reward: -21.03476429966464, mean reward: -3.4, score: -214.209678612698, epsilon: 0.6257669718921152, total steps: 11687
episode:179, reward: -100, mean reward: -2.88, score: -54.746222327721455, epsilon: 0.6254024349254746, total steps: 11706
episode:180, reward: -100, mean reward: 3.96, score: 114.84578610266763, epsilon: 0.624846481325912, total steps: 11735
episode:181, reward: -332.35405033960063, mean reward: -332.35, score: -332.35405033960063, epsilon: 0.6248273200958901, total steps: 11736
episode:182, reward: -39.05667507160146, mean reward: -1.52, score: -214.12944901183076, epsilon: 0.6221319707241503, total steps: 11877
episode:183, reward: -100, mean reward: 1.13, score: 104.13788371759216, epsilon: 0.6203801202242941, total steps: 11969
episode:184, reward: -336.63371168843366, mean reward: -336.63, score: -336.63371168843366, epsilon: 0.6203611078704943, total steps: 11970
episode:185, reward: -100, mean reward: -8.08, score: -121.17388921753557, epsilon: 0.6200759985998164, total steps: 11985
episode:186, reward: -20.133350811445574, mean reward: -2.43, score: -216.49296393563318, epsilon: 0.6183872793094681, total steps: 12074
episode:187, reward: -100, mean reward: -8.2, score: -155.86889392511324, epsilon: 0.6180274146684038, total steps: 12093
episode:188, reward: -15.2702430619129, mean reward: -2.71, score: -206.1480734192087, epsilon: 0.616590233083211, total steps: 12169
episode:189, reward: -11.512992067124415, mean reward: -6.09, score: -207.0553472276278, epsilon: 0.6159484612251297, total steps: 12203
episode:190, reward: -100, mean reward: -5.51, score: -181.75286156559915, epsilon: 0.6153262601910894, total steps: 12236
episode:191, reward: -12.232495446272058, mean reward: -3.98, score: -210.95871570508825, epsilon: 0.6143283988351526, total steps: 12289
episode:192, reward: -15.117692752054731, mean reward: -2.53, score: -200.14905166577708, epsilon: 0.6128442889871428, total steps: 12368
episode:193, reward: -16.687411050118126, mean reward: -4.77, score: -205.22892880419343, epsilon: 0.6120381233962866, total steps: 12411
episode:194, reward: -100, mean reward: -2.39, score: -21.534349114062906, epsilon: 0.6118695372484543, total steps: 12420
episode:195, reward: -200, mean reward: -3.18, score: -254.36873272964417, epsilon: 0.6103732144662111, total steps: 12500
episode:196, reward: -100, mean reward: -1.48, score: -237.76712977186872, epsilon: 0.6073739334844256, total steps: 12661
episode:197, reward: -100, mean reward: -5.5, score: -71.50476494607062, epsilon: 0.6071324571035768, total steps: 12674
episode:198, reward: -100, mean reward: -8.75, score: -175.03578731381342, epsilon: 0.6067611592452123, total steps: 12694
episode:199, reward: -100, mean reward: 16.4, score: 131.22349740801292, epsilon: 0.6066127093969397, total steps: 12702
episode:200, reward: -100, mean reward: -1.27, score: -61.169731777831515, epsilon: 0.6057228411463436, total steps: 12750
episode:201, reward: -30.93647956141676, mean reward: -1.45, score: -208.63259845219324, epsilon: 0.6030617632051677, total steps: 12894
episode:202, reward: -100, mean reward: -0.8, score: -231.98912344617824, epsilon: 0.5977412567065112, total steps: 13184
episode:203, reward: -425.9129408280889, mean reward: -425.91, score: -425.9129408280889, epsilon: 0.5977229989689182, total steps: 13185
episode:204, reward: -32.42705538225925, mean reward: -0.78, score: -211.95287117749302, epsilon: 0.5927794218597826, total steps: 13457
episode:205, reward: -425.8608414337107, mean reward: -425.86, score: -425.8608414337107, epsilon: 0.5927613295139281, total steps: 13458
episode:206, reward: -100, mean reward: -0.2, score: -11.62797271786306, epsilon: 0.5916949478515625, total steps: 13517
episode:207, reward: -34.83133570697525, mean reward: -1.46, score: -209.68185506446258, epsilon: 0.589101042455123, total steps: 13661
episode:208, reward: -16.46234300173442, mean reward: -3.17, score: -215.815909981688, epsilon: 0.5878804639371334, total steps: 13729
episode:209, reward: -100, mean reward: -8.82, score: -202.7683308983823, epsilon: 0.5874682469514838, total steps: 13752
episode:210, reward: -28.05364687415895, mean reward: -0.97, score: -214.23264413907208, epsilon: 0.5835056615725265, total steps: 13974
episode:211, reward: -48.32962536124648, mean reward: -1.26, score: -231.37048549618808, epsilon: 0.5802611827579005, total steps: 14157
episode:212, reward: -336.5829763686914, mean reward: -336.58, score: -336.5829763686914, epsilon: 0.5802435076797281, total steps: 14158
episode:213, reward: -100, mean reward: 6.5, score: 175.44449183791988, epsilon: 0.5797665032070268, total steps: 14185
episode:214, reward: -416.1749781425959, mean reward: -416.17, score: -416.1749781425959, epsilon: 0.5797488446178981, total steps: 14186
episode:215, reward: -28.045060271443784, mean reward: -2.83, score: -217.63195018381427, epsilon: 0.578390899358615, total steps: 14263
episode:216, reward: -44.02119307153413, mean reward: -1.36, score: -203.30594099187772, epsilon: 0.5757555387536666, total steps: 14413
episode:217, reward: -29.407574750221976, mean reward: -1.31, score: -214.75312188161547, epsilon: 0.5728892501354862, total steps: 14577
episode:218, reward: -49.28474257403182, mean reward: -0.98, score: -218.55606738028848, epsilon: 0.5690168502928198, total steps: 14800
episode:219, reward: -425.90755698958407, mean reward: -425.91, score: -425.90755698958407, epsilon: 0.5689995500194829, total steps: 14801
episode:220, reward: -42.56258601794598, mean reward: -1.4, score: -227.4478179516643, epsilon: 0.5662045058605608, total steps: 14963
episode:221, reward: -425.8689663275665, mean reward: -425.87, score: -425.8689663275665, epsilon: 0.5661872993304758, total steps: 14964
episode:222, reward: -100, mean reward: 1.24, score: 147.04295480297262, epsilon: 0.5641438119724858, total steps: 15083
episode:223, reward: -417.4439996608135, mean reward: -417.44, score: -417.4439996608135, epsilon: 0.5641266741310522, total steps: 15084
episode:224, reward: -13.157741805047445, mean reward: -2.03, score: -211.26716835006968, epsilon: 0.5623474540906569, total steps: 15188
episode:225, reward: -100, mean reward: -1.43, score: -57.20313359308447, epsilon: 0.5616647793694871, total steps: 15228
episode:226, reward: -15.01374474588729, mean reward: -2.61, score: -206.5475912479066, epsilon: 0.5603191679497723, total steps: 15307
episode:227, reward: -15.886979899050699, mean reward: -4.56, score: -209.75657946219397, epsilon: 0.5595372781609466, total steps: 15353
episode:228, reward: -100, mean reward: -6.84, score: -88.89526451430424, epsilon: 0.5593165265067229, total steps: 15366
episode:229, reward: -100, mean reward: -26.32, score: -184.27041740125344, epsilon: 0.5591976998475208, total steps: 15373
episode:230, reward: -20.243451539408415, mean reward: -1.02, score: -219.27347221431546, epsilon: 0.5555783472934336, total steps: 15587
episode:231, reward: -12.767797613306684, mean reward: -1.39, score: -205.6230540664563, epsilon: 0.5530903030021582, total steps: 15735
episode:232, reward: -100, mean reward: -1.29, score: -202.10474692318672, epsilon: 0.5504643410102616, total steps: 15892
episode:233, reward: -100, mean reward: -11.74, score: -117.44226503609373, epsilon: 0.5502975473637436, total steps: 15902
episode:234, reward: -100, mean reward: 4.65, score: 88.38843466797618, epsilon: 0.5499807925666869, total steps: 15921
episode:235, reward: -331.68428547102855, mean reward: -331.68, score: -331.68428547102855, epsilon: 0.549964126818032, total steps: 15922
episode:236, reward: -18.904530360332515, mean reward: -2.81, score: -210.66391351302605, epsilon: 0.5487157775877066, total steps: 15997
